<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
245,245,245,245,245,0,product_4046,bols-amaretto-700ml,38.95,https://www.paneco.com.sg/products/bols-amaretto-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Amaretto is a gold-brown liqueur. Amaretto, which originated in Italy, is famous for its sweet almond aroma and nutty caramel flavour. A distillation of carefully selected ingredients creates this exquisite liqueur.
Bols Amaretto is essential for classic drinks such as the Amaretto Sour, and also for more modern drinks like the Alabama Slammer and Screaming Orgasm.
",,,,,,,Spirit,[]
246,246,246,246,246,0,product_242,bols-apricot-brandy-700ml,33.84,https://www.paneco.com.sg/products/bols-apricot-brandy-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Apricot Brandy uses fresh apricot juice supported by tones of orange to give it a richer, fuller flavour that matches its golden-amber colour. Bols Apricot Brandy has been the apricot liqueur for a very long time: as well as being the original apricot liqueur in the Mai Tai, Zombie and Apricot Fizz, it is surprisingly tasty just with orange juice or soda.
","¡°Tasting Notes:FLAVOUR - Distinctly apricot with a hint of cognac and almond.AROMA - Mild aroma of juicy apricots.COLOUR - Golden Amber.USE - Straight, on the rocks, excellent in cocktails and mixed drinks.¡±",,,,,,Spirit,[]
247,247,247,247,247,0,product_3298,bols-blue-curacao-700ml-3017,38.15,https://www.paneco.com.sg/products/bols-blue-curacao-700ml-3017,21.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  BOLS Blue the original Blue Cura?ao. Bols Blue was, and still is, the world¡¯s best-selling blue cura?ao. Known in the previous century as ¡°Cr¨¨me de Ciel¡±, it is one of the oldest flavours in the modern Bols liqueur range. Bols Blue adds a sparkling blue colour, a powerful orange flavour and a superb and unique aftertaste to any cocktail
                ",,,,,,,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
248,248,248,248,248,0,product_2323,bols-coconut-700ml,35.0,https://www.paneco.com.sg/products/bols-coconut-700ml,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Coconut liqueurs have become globally successful since the 1970s, and Bols Coconut is widely used by professional bartenders to add depth of flavour to their Pi?a Coladas and other modern tropical cocktails like the Bounty Hunter. 

Bols Coconut is also delicious served long with pineapple juice or ginger beer.
<<<<<<< HEAD
                ",,,,,,,Spirit,[]
249,249,249,249,249,0,product_244,bols-creme-de-bananes,23.86,https://www.paneco.com.sg/products/bols-creme-de-bananes,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Banana is one of the best-selling banana liqueurs with the colour of real sun-ripened bananas. Bols Banana works especially well in drinks containing juices, cream or ice-cream.
","¡°Its taste is that of bananas enhanced by a touch of soft vanilla and a hint of almonds. Because Bols Banana uses high quality banana flavour and is based on a rum distillate, it is extremely mixable and the only real choice for professional bartenders, especially those making tropical drinks.¡±",,,,,,Spirit,[]
250,250,250,250,250,0,product_3678,bols-creme-de-cacao-brown-700ml,38.15,https://www.paneco.com.sg/products/bols-creme-de-cacao-brown-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  A cacao liqueur the way it was intended, packing notes of dark bitter chocolate and hints of orange and vanilla. Bols Cacao Brown pairs beautifully with the bold and creamy flavours of after-dinner staples like the Brandy Alexander.
                ",,,,,,,Spirit,[]
251,251,251,251,251,0,product_3681,bols-green-banana-700ml,33.95,https://www.paneco.com.sg/products/bols-green-banana-700ml,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Green Banana is an emerald green colored liqueur. Unlike Bols Banana, Green Banana is less sweet. This banana liqueur has subtle banana flavour and is crafted with only natural botanicals.
",,,,,,,Spirit,[]
252,252,252,252,252,0,product_2324,bols-green-tea-700ml,37.33,https://www.paneco.com.sg/products/bols-green-tea-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Green Tea is made using an extract of excellent Matcha green tea leaves exclusively imported from Japan. This green tea liqueur is crafted with natural botanicals
                ",,,,,,,Spirit,[]
253,253,253,253,253,0,product_245,bols-maraschino-700ml,37.8,https://www.paneco.com.sg/products/bols-maraschino-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Maraschino is a clear cherry flavoured liqueur with the powerful taste of fresh cherries from Dalmatia in Croatia, edged with hints of rose petal, and containing real, fresh cherry juice for an overwhelming mouthfeel.
","¡°A dash of Maraschino makes the perfect daiquiri. Maraschino featured heavily in the pousse-caf¨¦ recipes of the late 1800s, and has remained in favour with bartenders over the years.¡±",,,,,,Spirit,[]
254,254,254,254,254,0,product_4,bols-melon-700ml,34.95,https://www.paneco.com.sg/products/bols-melon-700ml,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Melon is a honeyew flavoured liqueur with a crisp and fruity finish. It is has an emerald green hue and is excellent in cocktails, mix drinks, straight and on the rocks.
","¡°Melon flavours became popular during the disco boom of the late 1970s, in globally popular drinks such as the Melon Martini and the Melon Sour.¡±",,,,,,Spirit,[]
255,255,255,255,255,0,product_247,bols-peppermint-white,35.0,https://www.paneco.com.sg/products/bols-peppermint-white,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Peppermint White is a clear peppermint liqueur - the flavour is extracted directly from fresh mint leaves.  Bols Peppermint has been long favoured as a digestive liqueur. 
                ","¡°Tasting notesFLAVOUR - Refreshing mint.AROMA - Well defined bouquet with a definite mint finish.COLOUR - Clear.USE - Straight, on the rocks, excellent in cocktails and mixed drinks.¡±",,,,,,Spirit,[]
256,256,256,256,256,0,product_2171,bols-triple-sec-700ml,44.95,https://www.paneco.com.sg/products/bols-triple-sec-700ml,38.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Triple Sec is considered as the most essential liqueur in a modern bar. It is included in almost or half of all classic and modern drinks. Taste includes full citrus and dried orange peels flavour. 
                ",,,,,,,Spirit,[]
=======
                ",,,,,,,Spirit,[]
249,249,249,249,249,0,product_244,bols-creme-de-bananes,23.86,https://www.paneco.com.sg/products/bols-creme-de-bananes,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Banana is one of the best-selling banana liqueurs with the colour of real sun-ripened bananas. Bols Banana works especially well in drinks containing juices, cream or ice-cream.
","¡°Its taste is that of bananas enhanced by a touch of soft vanilla and a hint of almonds. Because Bols Banana uses high quality banana flavour and is based on a rum distillate, it is extremely mixable and the only real choice for professional bartenders, especially those making tropical drinks.¡±",,,,,,Spirit,[]
250,250,250,250,250,0,product_3678,bols-creme-de-cacao-brown-700ml,38.15,https://www.paneco.com.sg/products/bols-creme-de-cacao-brown-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  A cacao liqueur the way it was intended, packing notes of dark bitter chocolate and hints of orange and vanilla. Bols Cacao Brown pairs beautifully with the bold and creamy flavours of after-dinner staples like the Brandy Alexander.
                ",,,,,,,Spirit,[]
251,251,251,251,251,0,product_3681,bols-green-banana-700ml,33.95,https://www.paneco.com.sg/products/bols-green-banana-700ml,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Green Banana is an emerald green colored liqueur. Unlike Bols Banana, Green Banana is less sweet. This banana liqueur has subtle banana flavour and is crafted with only natural botanicals.
",,,,,,,Spirit,[]
252,252,252,252,252,0,product_2324,bols-green-tea-700ml,37.33,https://www.paneco.com.sg/products/bols-green-tea-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Green Tea is made using an extract of excellent Matcha green tea leaves exclusively imported from Japan. This green tea liqueur is crafted with natural botanicals
                ",,,,,,,Spirit,[]
253,253,253,253,253,0,product_245,bols-maraschino-700ml,37.8,https://www.paneco.com.sg/products/bols-maraschino-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Maraschino is a clear cherry flavoured liqueur with the powerful taste of fresh cherries from Dalmatia in Croatia, edged with hints of rose petal, and containing real, fresh cherry juice for an overwhelming mouthfeel.
","¡°A dash of Maraschino makes the perfect daiquiri. Maraschino featured heavily in the pousse-caf¨¦ recipes of the late 1800s, and has remained in favour with bartenders over the years.¡±",,,,,,Spirit,[]
254,254,254,254,254,0,product_4,bols-melon-700ml,34.95,https://www.paneco.com.sg/products/bols-melon-700ml,17.0,700.0ml,No,Netherlands,,,,,,,Bols,"
Bols Melon is a honeyew flavoured liqueur with a crisp and fruity finish. It is has an emerald green hue and is excellent in cocktails, mix drinks, straight and on the rocks.
","¡°Melon flavours became popular during the disco boom of the late 1970s, in globally popular drinks such as the Melon Martini and the Melon Sour.¡±",,,,,,Spirit,[]
255,255,255,255,255,0,product_247,bols-peppermint-white,35.0,https://www.paneco.com.sg/products/bols-peppermint-white,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Peppermint White is a clear peppermint liqueur - the flavour is extracted directly from fresh mint leaves.  Bols Peppermint has been long favoured as a digestive liqueur. 
                ","¡°Tasting notesFLAVOUR - Refreshing mint.AROMA - Well defined bouquet with a definite mint finish.COLOUR - Clear.USE - Straight, on the rocks, excellent in cocktails and mixed drinks.¡±",,,,,,Spirit,[]
256,256,256,256,256,0,product_2171,bols-triple-sec-700ml,44.95,https://www.paneco.com.sg/products/bols-triple-sec-700ml,38.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Triple Sec is considered as the most essential liqueur in a modern bar. It is included in almost or half of all classic and modern drinks. Taste includes full citrus and dried orange peels flavour. 
                ",,,,,,,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
257,257,257,257,257,0,product_2325,bols-vanilla-700ml,37.0,https://www.paneco.com.sg/products/bols-vanilla-700ml,24.0,700.0ml,No,Netherlands,,,,,,,Bols,"
                  Bols Vanilla is a light golden liqueur based on a percolate of real Vanilla Bourbon from the Island of Madagascar in the Indian Ocean. 

This vanilla liqueur has a rich vanilla flavor with citrus notes underpinned by chocolate and toast and the finest almond-apricot taste of crushed apricot kernels
<<<<<<< HEAD
                ",,,,,,,Spirit,[]
258,258,258,258,258,0,product_3140,bombay-bramble-700ml,72.7,https://www.paneco.com.sg/products/bombay-bramble-700ml,37.5,700.0ml,No,England,Dry,,,,,,Bombay Sapphire,"
A fruity gin from Bombay Sapphire, inspired by the Bramble cocktail. This gin is infused with fresh brambles and raspberries, adding lively fruity notes alongside earthy juniper.
",,,,,,,Spirit,[]
259,259,259,259,259,0,product_1456,bombay-original-london-dry-gin-700ml,49.72,https://www.paneco.com.sg/products/bombay-original-london-dry-gin-700ml,37.5,700.0ml,No,England,London Dry,,,,,,Bombay Sapphire,"
Bombay Dry is still based on the same time-honoured recipe from 1761. Our unique vapour infusion process, used to distil all Bombay gins, delicately extracts the best from each botanical.
","¡°Bombay Dry is still based on the same time-honoured recipe from 1761. Our unique vapour infusion process, used to distil all Bombay gins, delicately extracts the best from each botanical.¡±",,,,,,Spirit,[]
260,260,260,260,260,0,product_348,bombay-sapphire-700ml,53.8,https://www.paneco.com.sg/products/bombay-sapphire-700ml,40.0,700.0ml,No,England,London Dry,,,,,,Bombay Sapphire,"
The Bombay Sapphire Gin is a strong beverage suitable for drinking neat or for cocktails. The beverage is produced in a unique distillation method of 100% barley, which enhances the aromatic presence of its various components. This Scottish Gin coined the term ""ultra-premium"", due to its selection of components and the production, all carried out meticulously.
","¡°Bombay Sapphire Gin was first launched in 1950, but its production is based on an ancient formula that was discovered by chance, in an old distillery, back in the 18th century. To this day, this formula is considered one of the top secret recipes in the alcohol world. The name of the beverage, as well as the bottle design and branding, are derived from the famous sapphire stone ""Bombay Star"".¡±",,,,,,Spirit,[]
261,261,261,261,261,0,product_22,bombay-sapphire-1l,79.95,https://www.paneco.com.sg/products/bombay-sapphire-1l,47.0,1000.0ml,No,England,London Dry,,,,,,Bombay Sapphire,"
The Bombay Sapphire Gin is a strong beverage (47% alcohol) suitable for drinking neat or for cocktails. The beverage is produced in a unique distillation method of 100% barley, which enhances the aromatic presence of its various components. This Scottish Gin coined the term ""ultra-premium"", due to its selection of components and the production, all carried out meticulously.
","¡°Bombay Sapphire Gin was first launched in 1950, but its production is based on an ancient formula that was discovered by chance, in an old distillery, back in the 18th century. To this day, this formula is considered one of the top secret recipes in the alcohol world. The name of the beverage, as well as the bottle design and branding, are derived from the famous sapphire stone ""Bombay Star"".¡±",One of best gins out there. Not so smooth for neat but perfect for cocktails.,,,,,Spirit,[]
