<<<<<<< HEAD
,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Bottle volume ml,Varietals,Alcohol percentage,Gift box,Country of origin,Varietal,Organic,Vintage,Style,palate  ,Brand,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Score,Finish,Food Pairing
157,157,157,157,157,157,0,product_4006,giordano-nebbiolo-langhe-piedmont-doc-750ml,40.5,https://www.paneco.com.sg/products/giordano-nebbiolo-langhe-piedmont-doc-750ml,750.0ml,,13.5,No,Italy,Nebbiolo,,,,,Giordano Vini,"
It has been cultivated in Piedmont since the 1200s and has received certificates of appreciation and esteem since the 1500s. It is a red of great substance, capable of evolving by expressing hidden aspects of its personality over time. Matured in wood, to allow maximum harmonization of sensations. 
",,,Deep dark red color with violet rim,"Nose of red cherry, fresh strawberry and pomegranate with notes of cranberry.","Medium-plus acidity and supple, medium tannin.",93.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
158,158,158,158,158,158,0,product_4697,graham-s-fine-ruby-port-750ml,35.95,https://www.paneco.com.sg/products/graham-s-fine-ruby-port-750ml,750.0ml,,19.0,No,Portugal,,,,,,Graham's,"
Graham’s Fine Ruby is bottled young, after some two years aging in oak vats. This retains the assertiveness of the fruit: a recognisable hallmark of Graham’s style.
Graham’s Fine Ruby Port is full-bodied with youthful freshness and aromas luscious fruit. It is deeply coloured and intensely aromatic with ripe red and black fruit aromas. On the palate luscious black cherry flavours, with excellent balance and an intense finish.
",,,,,,,,[]
159,159,159,159,159,159,0,product_3925,gramona-argent-brut-corpinnat-2017-w-gift-box-750ml,84.95,https://www.paneco.com.sg/products/gramona-argent-brut-corpinnat-2017-w-gift-box-750ml,750.0ml,,12.0,Yes,Spain,Chardonnay,Yes,2017.0,,,Gramona,"
This sparkling wine is produced from grapes sourced from Mas Escorpí, an organically and biodynamically farmed vineyard with calcareous and rocky soils located on the foothills of the Montserrat mountains and planted with 25-year-old vines.
Crafted by the Gramona winery, this Spanish sparkling wine was meticulously harvested and vinified. Once in the cellar, the grapes were gently crushed, after which only a 50% of the wine must was fermented in stainless steel tanks at a controlled temperature.
",,,Pale yellow with greenish reflections,Citrus skin like lemon and ripe grapefruit.,"Fresh entrance, good volume in the mouth",,,"['Duck', 'Seafood', 'Pork', 'Cheese']"
160,160,160,160,160,160,0,product_3926,gramona-argent-rose-brut-nature-corpinnat-2018-750ml-w-gift-box,85.95,https://www.paneco.com.sg/products/gramona-argent-rose-brut-nature-corpinnat-2018-750ml-w-gift-box,750.0ml,,12.0,Yes,Spain,Pinot Noir,Yes,2018.0,,,Gramona,"
Based on the careful observation and treatment of the factors that influence their land and its habitat. They do not apply herbicides or chemical pesticides, they uses natural resources with the main objective of preserving the balance of the environment and we maintain spontaneous plant covers to achieve spongy soils.
Through biodynamics, a step beyond ecology, enliven the vineyards and seek to raise their levels of biodiversity.
",,,Old gold color with “onion skin” sparkles,"Rose and violet petals, wild strawberries, blueberries, currants, grapefruit, and herbal notes of fennel and fresh grass.",Fully integrated and crisp carbonation that melts with sustained acidity.,,,"['Seafood', 'Asian', 'Salmon', 'Spicy']"
161,161,161,161,161,161,0,product_3927,gramona-iii-lustros-brut-nature-corpinnat-2013-750ml-w-gift-box,90.85,https://www.paneco.com.sg/products/gramona-iii-lustros-brut-nature-corpinnat-2013-750ml-w-gift-box,750.0ml,,12.5,Yes,Spain,White Blend,Yes,2013.0,,,Gramona,"
Gramona III Lustros Brut Nature is an organic and biodynamic Corpinnat made with the Macabeo and Xarello grape varieties by Gramona.
One of the watchwords from the first moment is to achieve harmony between the aromatic expressiveness of the varietal, maintain its characteristic tonality and avoid an excessive contribution of tannins at all times.
",,,Gold colour,"Poppies, fresh red roses, wild strawberries, blueberries, currants.","Fresh, crisp and fully integrated carbonic that melts with sustained acidity.",,,"['Chicken', 'Seafood', 'Asian', 'Spicy']"
162,162,162,162,162,162,0,product_3928,gramona-imperial-brut-corpinnat-2017-750ml-w-gift-box,66.95,https://www.paneco.com.sg/products/gramona-imperial-brut-corpinnat-2017-750ml-w-gift-box,750.0ml,,12.0,No,Spain,Chardonnay,Yes,2017.0,,,Gramona,"
French feel and an elegance that has resulted in it becoming a must-have Cava on any wine list taking a pride. Gramona Imperial is also the house's flagship, elegant, sumptuous and very close to the French Champagnes, despite containing only 10% Chardonnay grapes. A symbol of elegance that has made this Cava a true classic among its faithful imbibers and brought about its notability as one of the most renowned Cavas in the world.
",,,Pale yellow with golden highlights.,Perfect harmony between the aromas. hints of ripe apple and vine peach stand out,"Entry into the mouth where it is broad, lively and tremendously refreshing. Fine and well integrated bubbles dance with a subtle and elegant creaminess.",,,"['Chicken', 'Seafood', 'Pasta', 'Salad']"
163,163,163,163,163,163,0,product_350,grand-marnier-cordon-rouge-700ml,56.4,https://www.paneco.com.sg/products/grand-marnier-cordon-rouge-700ml,700.0ml,,40.0,No,France,,,,,,Grand Marnier,"
The original liqueur created in 1880 by Louis-Alexandre Marnier Lapostolle. A delicate blend of fine cognacs and distilled essence of tropical oranges with Marnier-Lapostolle's secret touch. Slow ageing in French oak casks gives it incomparable roundness and subtlety.
",“Colour: Bright topaz with gold and amber tintsAroma: Complex nose of orange flowers combined with scents of candied zests and toffee.Flavour: Bitter orange flavours are enhanced by the cognac with nuances of orange marmalade and hazelnuts. The finish is long and harmonious.”,,,,,,,[]
164,164,164,164,164,164,0,product_3747,grande-alberone-black-bio-vino-rosso-ditalia-750ml,40.5,https://www.paneco.com.sg/products/grande-alberone-black-bio-vino-rosso-ditalia-750ml,750.0ml,,14.0,No,Italy,Red Blends,Yes,,,,"Torres, Grande Alberone","
After the grapes have been harvested, a long maceration takes place in order to extract more colour, tannins and primary aromas. Once the maceration is over, the wine is separated from the lees and completes its fermentation in steel tanks at a temperature of 22-24 °C. A part of this wine is aged in barrique, enriching the wine with toasted and spicy notes.
",,,Intense ruby red colour,Aromas of raisin and red fruit with delicate scents of vanilla and chocolate,"Full, harmonic and round with a persistent finish",96.0,,"['Beef', 'Cheese', 'Lamb', 'Venison']"
165,165,165,165,165,165,0,product_3773,grande-alberone-la-forza-vino-rosso-d-italia-750ml,37.0,https://www.paneco.com.sg/products/grande-alberone-la-forza-vino-rosso-d-italia-750ml,750.0ml,,13.5,No,Italy,Red Blends,,,,,Grande Alberone,"
Intense red wine with purplish highlights, where the notes of red fruits and plum and the good palate symmetry are not overwhelmed by the notes of chocolate and vanilla of the light ageing in wood.
",,,Intense ruby red colour with violet reflections,Intense and persistent fragrance with refined hints of ripe fruit: raspberries and red currants.,"Medium-bodied wine, the finish is soft and long.",96.0,,"['Beef', 'Cheese', 'Salad', 'Lamb']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
166,166,166,166,166,166,0,product_3752,grande-alberone-la-mia-anima-my-soul-vino-rosso-ditalia-750ml,40.5,https://www.paneco.com.sg/products/grande-alberone-la-mia-anima-my-soul-vino-rosso-ditalia-750ml,750.0ml,"Merlot, Negroamaro",14.0,No,Italy,,,,,,Grande Alberone,"



After the manual harvesting, the grapes are destemmed and left macerating, in order to extract an intense red colour, fruity aromas, and tannic compounds that give such structure to the wine. The fermentation takes place at a controlled temperature (24-26°C) in stainless steel tanks. Follows the refinement in oak barrels for a few months before bottling.



<<<<<<< HEAD
",,,Intense red colour,Fruity aromas and pleasant hints of sweet spices,Full-bodied wine,95.0,,"['Beef', 'Cheese', 'Lamb', 'Venison']"
167,167,167,167,167,167,0,product_3753,grande-alberone-platinum-collection-zinfandel-igt-puglia-750ml,40.5,https://www.paneco.com.sg/products/grande-alberone-platinum-collection-zinfandel-igt-puglia-750ml,750.0ml,,15.0,No,Italy,Primitivo Zinfandel,,2021.0,,,"Fever-Tree, Bianchi Famiglia, Grande Alberone","
Winemaking technique is characterized by a long skin maceration, then, the must undergoes the fermentation process in steel tanks at a controlled temperature (24°- 26°C). The wine is refined in barrique for a few months.
",,,Intense ruby red colour with violet reflections,Notes of ripe fruits and cherries,"Mouth is full, velvet and balanced, with a persistent finish.",96.0,,"['Beef', 'Cheese', 'Lamb', 'Venison']"
168,168,168,168,168,168,0,product_3774,grande-alberone-quintus-vino-rosso-d-italia-750ml,39.5,https://www.paneco.com.sg/products/grande-alberone-quintus-vino-rosso-d-italia-750ml,750.0ml,,14.5,No,Italy,Red Blends,,,,,Grande Alberone,"
Red wine with a complex nose-palate structure that “grows” in the best Italian vineyards and “rests” in the silence of the cellar before bottling. When you pour it into your glass, every sip will give you a well-orchestrated and multifaceted sensory experience.
",,,Intense red color,"Fresh, fruity aroma","Full-bodied and soft, delicious nuances of chocolate, strawberry and tobacco",94.0,,"['Beef', 'Cheese', 'Lamb', 'Venison']"
169,169,169,169,169,169,0,product_3932,grant-burge-filsell-shiraz-750ml,70.95,https://www.paneco.com.sg/products/grant-burge-filsell-shiraz-750ml,750.0ml,,14.0,No,Australia,Syrah/Shiraz,,2016.0,,,Grant Burge,"
Grant Burge is a family brand with more than 160 years history. The family heritage and winemaking history dates back to 1855. The famous tailor-John Burge and his family moved from the UK to the Barossa Valley in Australia and began to engage in winemaking. The family's focus and passion for brewing wine has been passed down for over 5 generations and continues into the 21st century.
Over the years, the Grant Burge has been one of the most respected and innovative forcesin the Australian wine industry, a guarantee of quality and origin, and an ultimate pursuit of ideals and detail. The brand's dry red wine, sparkling wine and fortified wines are highly regarded by consumers.
",,,"nky purple, deep and dark with bright vibrant hues.","Chocolate and coffee bean with hints of cinnamon, vanilla, and blackberry","Rich and dense, with loads of plum, dark chocolate, and spice. Long persistent tannins are balanced by the richness and sweetness of the fruit.",91.0,,"['Beef', 'Pasta', 'Lamb', 'Venison']"
170,170,170,170,170,170,0,product_3933,grant-burge-miamba-shiraz-750ml,45.5,https://www.paneco.com.sg/products/grant-burge-miamba-shiraz-750ml,750.0ml,,14.0,No,Australia,Syrah/Shiraz,,2017.0,,,Grant Burge,"
The fruit for this wine is sourced from Miamba vineyard, located at the southern end of the Barossa, near the town of Lyndoch. The Miamba vineyard has a long viticulture history. When Grant Burge purchased the property in 1983, it was completely bare. Careful planting and sustainable practices have returned this block to its former glory.
",,,Bright red and purple hue,"Aromas of blood plum, raspberry and blackberries, it balances perfectly with liquorice, oak spice and a hint of vanilla sweetness.","The rolling dark chocolate tannins and subtle oak spice carry through the entire length of the palate, finishing with a long lingering spice and subtle vanilla sweetness.",,,"['Beef', 'Duck', 'Lamb', 'Venison']"
171,171,171,171,171,171,0,product_3683,henriot-brut-rose-750ml-w-gift-box,115.5,https://www.paneco.com.sg/products/henriot-brut-rose-750ml-w-gift-box,750.0ml,"Chardonnay, Pinot Noir",12.0,Yes,France,,,,,,Champagne Henriot,"
                  Champagne Henriot’s Brut Rosé is made by adding Pinot Noir vinified as a red wine to the assemblage. Brut Rosé is made up of a majority of Pinot Noir from the Montagne de Reims and Chardonnay from the Côte des Blancs. Aged for 3 years in dark Henriot cellars in Reims.
                ",,,Pale pink,"Red and dark berry fruit aromas of raspberry, strawberry and crunchy cherry, followed by freshly squeezed lemon, pink grapefruit and mandarin orange","Well-balanced on the palate, revealing incredible, unashamed persistence",92.0,,"['Seafood', 'Cheese', 'Spicy', 'Dessert']"
172,172,172,172,172,172,0,product_3684,henriot-brut-souverain-750ml-w-gift-box,89.95,https://www.paneco.com.sg/products/henriot-brut-souverain-750ml-w-gift-box,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Champagne Henriot,"
Champagne Brut Souverin embodies the chiseled, soft, delicate and elegant style of Maison HENRIOT. This cuvée has been created from a blend composed of 30% reserve wine of the House, 50% Chardonnay which is mainly sourced from the Côte des Blancs, 45% Pinot Noir from the Montagne de Reims, and 5% of Meunier. Raised on lees for 3 years, then 8 months on slats, 2/3 of this cuvée comes from Grands-Crus and Premiers Crus terroirs.
",,,Pale yellow,"Ample and harmonious, with pears and citrus notes, followed by floral fragrances and pastry notes such as brioche and grilled almonds","Fine bubbles develop spicy and vanilla notes, white flowers, cherry and candied plum",91.0,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
173,173,173,173,173,173,0,product_2473,humberto-canale-intimo-malbec-750ml,34.6,https://www.paneco.com.sg/products/humberto-canale-intimo-malbec-750ml,750.0ml,,13.8,No,Argentina,Malbec,,,,,Humberto Canale,"
Argentine red dry wine from the Malbec grape variety. Red in color, with a deep purple shade of cherries and plums. Noticeable red fruit in the nose, black currant with spicy notes of pink pepper. Maturing in an oak barrel gives notes of vanilla and coconut. A harmonious, balanced, well-structured wine with a captivating and expressive finish. The wine was aged in oak barrels for 4 months before bottling. The maturation period in the bottle is up to 8 months before sale. The aging potential is approximately 6 years. Ripe Malbec Intimo Humberto Canale will be a good partner for beef and lamb.
",,,"Intense garnet color, with purple nuances",Ripe red berry notes complement subtle hints of vanilla and coconut,"Full body and balance, with berry jam notes",,,"['Beef', 'Chicken', 'Cheese', 'Lamb']"
